年份,姓名,性别,年龄,公司总部地,所在行业,排名,财富值_人民币/亿元
2015,苏志刚,先生,57,中国-广东-广州,旅游,668,55.0
2015,关彦斌,先生,61,中国-黑龙江-哈尔滨,医药,668,55.0
2015,李晓林,先生,62,中国-北京,房地产、投资,668,55.0
2015,吕培榕,先生,56,中国-福建-泉州,服装、投资、房地产,668,55.0
2015,徐朋明,先生,41,中国-山东-东营,化工,668,55.0
2015,陈欧,先生,32,中国-北京,电子商务,668,55.0
2015,孙毅,先生,48,中国-浙江-杭州,水电设备,668,55.0
2015,茹伯兴,先生,68,中国-江苏-常州,工业制造、房地产,668,55.0
2015,刘成彦,先生,51,中国-上海,互联网服务,668,55.0
2015,李军,先生,51,中国-北京,LED,668,55.0
2015,王相荣,先生,43,中国-浙江-台州,机械制造、投资,668,55.0
2015,章沈强,先生,48,中国-浙江-湖州,农业机械,668,55.0
2015,陈云勤,先生,73,中国-浙江-宁波,医疗器械,668,55.0
2015,李振江,先生,58,中国-河北-石家庄,医药,668,55.0
2015,李莉,先生,44,中国-天津,印刷设备、包装设备制造,668,55.0
2015,宋卫平,先生,57,中国-浙江-杭州,房地产,668,55.0
2015,高兴江,先生,52,中国-浙江-湖州,不锈钢,668,55.0
2015,杨泽文,先生,68,中国-广东-佛山,通风与空气处理设备制造,668,55.0
2015,夏国新,先生,47,中国-广东-深圳,服装,690,54.0
2015,徐咸大,先生,64,中国-广东-佛山,汽车化工用品,690,54.0
2015,赵曰岭,先生,63,中国-山东-东营,化工,690,54.0
2015,吴瑞林,先生,63,中国-广东-惠州,通信设备、矿产,690,54.0
2015,包叔平,先生,未知,中国-上海,计算机系统开发,690,54.0
2015,俞其兵,先生,50,中国-浙江-宁波,玻璃,690,54.0
2015,叶小宝,先生,77,中国-浙江-台州,家用电器、电子元件,690,54.0
2015,郑伟鹤,先生,未知,中国-广东-深圳,投资,690,54.0
2015,涂善忠,先生,54,中国-广东-广州,园林景观工程,690,54.0
2015,马永升,先生,未知,中国-云南-昭通,矿业、水电、房地产,690,54.0
2015,穆来安,先生,60,中国-河南-新乡,医药,690,54.0
2015,徐玉锁,先生,50,中国-广东-深圳,RFID产品、解决方案,690,54.0
2015,倪开禄,先生,59,中国-上海,太阳能设备,690,54.0
2015,陈湖雄,先生,45,中国-上海,文具用品制造,690,54.0
2015,杨全玉,先生,未知,中国-北京,无线通信,690,54.0
2015,蔡晓东,先生,44,中国-广东-汕头,动漫,705,53.0
2015,王苗通,先生,58,中国-浙江-绍兴,汽车零部件制造,705,53.0
2015,薛济萍,先生,64,中国-江苏-南通,电缆,705,53.0
2015,王木清,先生,65,中国-湖北-武汉,汽车销售,705,53.0
2015,乔玉华,先生,49,中国-内蒙古-鄂尔多斯,煤炭、热电、化工,705,53.0
2015,饶陆华,先生,50,中国-广东-深圳,电子产品,705,53.0
2015,王水福,先生,60,中国-浙江-杭州,电梯、锅炉、房地产,705,53.0
2015,闻掌华,先生,51,中国-浙江-杭州,能源、房地产、投资 ,705,53.0
2015,乔昕,先生,52,中国-广东-深圳,LED照明、物联网贸易服务,705,53.0
2015,黄金祥,先生,50,中国-安徽-宣城,农药化肥、房地产,705,53.0
2015,陈先保,先生,56,中国-安徽-合肥,农副食品加工业,705,53.0
2015,陈辉,先生,48,中国-北京,住宅装饰,705,53.0
2015,王春生,先生,40,中国-江苏-苏州,绝缘材料,705,53.0
2015,韦振宇,先生,31,中国-北京,投资,705,53.0
2015,史一兵,先生,53,中国-上海,信息技术,705,53.0
2015,姚劲波,先生,39,中国-北京,生活服务,705,53.0
2015,刘金成,先生,51,中国-广东-惠州,锂电池,705,53.0
2015,李国平,先生,52,中国-福建-宁德,医药,705,53.0
2015,李喜朋,先生,52,中国-河南-郑州,房地产、电力能源、城市基础设施,705,53.0
2015,孙国民,先生,未知,中国-浙江-杭州,软件开发,705,53.0
2015,韩汇如,先生,39,中国-山东-胶州,钢结构产品,705,53.0
2015,张维仰,先生,50,中国-广东-深圳,废物处理及综合利用,705,53.0
2015,郭家学,先生,49,中国-陕西-西安,医药,727,52.0
2015,王进飞,先生,60,中国-江苏-南京,汽车空调压缩机,727,52.0
2015,李平,先生,48,中国-北京,通信、计算机应用服务,727,52.0
2015,冷天辉,先生,39,中国-云南-昆明,模切,727,52.0
2015,郑元豹,先生,57,中国-浙江-温州,工业电器、房地产、投资,727,52.0
2015,朱汉平,先生,52,中国-湖北-黄石,智能输送成套设备,727,52.0
2015,高怀雪,先生,52,中国-北京,石油仪器,727,52.0
2015,黄焕明,先生,52,中国-福建-厦门,房地产,727,52.0
2015,张毓强,先生,60,中国-浙江-嘉兴,房地产、矿产,727,52.0
2015,沈健生,先生,52,中国-江苏-无锡,铝合金,736,51.0
2015,周晓萍,女士,54,中国-江苏-常州,汽车灯具,736,51.0
2015,张文荣,先生,50,中国-上海,电缆、房地产,736,51.0
2015,蔡宏柱,先生,64,中国-湖北-宜昌,白酒,736,51.0
2015,曾少强,先生,44,中国-广东-深圳,医药,736,51.0
2015,吴羽岚,女士,未知,中国-江苏-连云港,医药,736,51.0
2015,许晓明,先生,52,中国-湖北-武汉,房地产,736,51.0
2015,杨绍鹏,先生,59,中国-上海,航运,736,51.0
2015,刘光,先生,44,中国-北京,视频处理技术,736,51.0
2015,吴向东,先生,45,中国-北京,酒业、投资,736,51.0
2015,魏宣,先生,未知,中国-辽宁-锦州,化工,746,50.0
2015,汪建国,先生,55,中国-江苏-南京,家居连锁、婴孕商品连锁、投资,746,50.0
2015,季琦,先生,49,中国-上海,连锁酒店,746,50.0
2015,蔡蕾,先生,43,中国-北京,投资,746,50.0
2015,何伯权,先生,55,中国-广东-深圳,投资,746,50.0
2015,施建祥,先生,51,中国-上海,投资,746,50.0
2015,覃正宇,先生,39,中国-北京,投资,746,50.0
2015,张朝阳,先生,51,中国-北京,IT、娱乐,746,50.0
2015,林来嵘,先生,47,中国-天津,矿业,746,50.0
2015,张思民,先生,53,中国-广东-深圳,医药、房地产,746,50.0
2015,戴志康,先生,51,中国-上海,房地产,746,50.0
2015,邓鸿,先生,52,中国-四川-成都,房地产,746,50.0
2015,张松桥,先生,51,中国-香港,房地产,746,50.0
2015,吴一坚,先生,55,中国-陕西-西安,房地产、医药,746,50.0
2015,彭星,先生,45,中国-浙江-温州,服装、投资,746,50.0
2015,余海军,先生,41,中国-浙江-杭州,汽车销售,746,50.0
2015,张剑群,先生,43,中国-山东-临沂,水泥、煤化工,746,50.0
2015,徐茂根,先生,61,中国-浙江-绍兴,化纤,746,50.0
2015,孙永根,先生,44,中国-浙江-绍兴,化纤,746,50.0
2015,杨卫东,先生,47,中国-浙江-嘉兴,化工,746,50.0
2015,刘轶,先生,43,中国-河南-郑州,煤炭供应链管理,746,50.0
2015,黄昌华,先生,47,中国-广东-深圳,通信设备,746,50.0
2015,万卫方,先生,50,中国-江苏-苏州,通讯设备,746,50.0
2015,何晔,先生,45,中国-广东-深圳,计算机软硬件,746,50.0
2015,景晓君,先生,48,中国-广东-深圳,计算机软硬件开发,746,50.0
2015,谢宏,先生,50,中国-浙江-杭州,乳制品,746,50.0
2015,赖梅松,先生,45,中国-上海,快递,746,50.0
2015,徐锦鑫,先生,未知,中国-上海,电气,746,50.0
2015,廖志民,先生,52,中国-江西-南昌,环保,746,50.0
2015,杨廷栋,先生,55,中国-江苏-宿迁,白酒,746,50.0
2015,徐进,先生,50,中国-安徽-淮北,白酒及玻璃制品,746,50.0
2015,黄保忠,先生,58,中国-江苏-靖江,物流,746,50.0
2015,沈介良,先生,62,中国-江苏-常州,汽车织物,746,50.0
2015,张政,先生,47,中国-陕西-咸阳,有色金属矿产,746,50.0
2015,李建华,先生,64,中国-山东-东营,造纸、化工、热电,746,50.0
2015,马之清,先生,60,中国-山东-临淄,石油化工,746,50.0
2015,温鹏程,先生,53,中国-广东-肇庆,家禽养殖、动物保健,746,50.0
2015,张传卫,先生,53,中国-广东-中山,输电电力、能源,746,50.0
2015,黄建勳,先生,50,中国-广东-汕头,基础建设、房地产,746,50.0
2015,何志平,先生,50,中国-广东-深圳,房地产、投资,746,50.0
2015,袁凯飞,先生,63,中国-江苏-泰州,造船,746,50.0
2015,温纯青,先生,44,中国-广东-深圳,烟草、房地产、白酒,746,50.0
2015,高雪峰,先生,57,中国-内蒙古-鄂尔多斯,煤炭、化工,788,49.0
2015,姜纯,先生,55,中国-安徽-芜湖,有色金属冶炼,788,49.0
2015,王彦军,先生,未知,中国-北京,房地产,788,49.0
2015,周文焕,先生,未知,中国-北京,房地产,788,49.0
2015,徐长江,先生,64,中国-江苏-南通,商贸、酒店,788,49.0
2015,黄炳均,先生,62,中国-香港,水泥、房地产,793,48.0
2015,汪潮涌,先生,未知,中国-北京,投资,793,48.0
2015,陈光标,先生,47,中国-江苏-南京,新型材料、再生资源,793,48.0
2015,郑伟,先生,45,中国-西藏-山南地区,医药,793,48.0
2015,江黎明,先生,未知,中国-广东-佛山,汽车经销,793,48.0
2015,霍炽昌,先生,52,中国-广东-佛山,陶瓷,793,48.0
2015,吕中楼,先生,50,中国-山西-晋城,煤炭,793,48.0
2015,杨云春,先生,46,中国-北京,通信、计算机应用服务,793,48.0
2015,张才奎,先生,64,中国-山东-济南,水泥,793,48.0
2015,梁勤,先生,44,中国-江苏-扬州,电子元件,793,48.0
2015,李占通,先生,51,中国-天津,燃气、医药、投资,793,48.0
2015,密春磊,先生,39,中国-上海,高尔夫、房地产、能源,793,48.0
2015,俞发祥,先生,44,中国-浙江-绍兴,基础设施建设、房地产,793,48.0
2015,黄明松,先生,44,中国-上海,智能配电,793,48.0
2015,李东军,先生,57,中国-辽宁-大连,物流、房地产,793,48.0
2015,王伟耀,先生,52,中国-江苏-镇江,机械制造,793,48.0
2015,吴培服,先生,54,中国-江苏-宿迁,包装材料、印刷品,793,48.0
2015,许庆奎,先生,未知,中国-山东-莱芜,钢铁、冶金、机械,793,48.0
2015,郭洪生,先生,53,中国-辽宁-沈阳,自动化装备,811,47.0
2015,叶德林,先生,47,中国-广东-佛山,陶瓷,811,47.0
2015,廖晓霞,先生,54,中国-广东-深圳,交直流电源成套设备,811,47.0
2015,周亚仙,先生,56,中国-广西-梧州,食品原料,811,47.0
2015,江淦钧,先生,51,中国-广东-广州,家具,811,47.0
2015,郑合明,先生,57,中国-广东-深圳,信息设备,811,47.0
2015,徐炜,先生,43,中国-北京,IT,811,47.0
2015,苏增福,先生,75,中国-浙江-杭州,厨具、投资,811,47.0
2015,陈森洁,先生,66,中国-浙江-绍兴,照明电器,811,47.0
2015,许树根,先生,50,中国-浙江-湖州,机械制造,811,47.0
2015,杨震华,先生,55,中国-上海,传媒,811,47.0
2015,吕建明,先生,50,中国-浙江-杭州,医疗器械,811,47.0
2015,仲汉根,先生,51,中国-江苏-盐城,农药,811,47.0
2015,李兴,先生,62,中国-江苏-无锡,磷化工、石油化工,811,47.0
2015,陈国祥,先生,64,中国-浙江-绍兴,房地产、建筑,811,47.0
2015,刘远炳,先生,49,中国-广东-广州,房地产,811,47.0
2015,齐向东,先生,50,中国-北京,软件,811,47.0
2015,阎焱,先生,58,中国-北京,投资,828,46.0
2015,李宁,先生,52,中国-北京,体育用品、投资,828,46.0
2015,景柱,先生,49,中国-海南-海口,汽车制造,828,46.0
2015,杨爱华,先生,54,中国-上海,汽车销售,828,46.0
2015,王以廷,先生,65,中国-内蒙古-阿拉善盟,煤炭,828,46.0
2015,郭金树,先生,64,中国-内蒙古-鄂尔多斯,煤炭、路桥、房地产,828,46.0
2015,吴道洪,先生,49,中国-北京,环保产业,828,46.0
2015,时沈祥,先生,52,中国-浙江-嘉兴,集成吊顶,828,46.0
2015,李渝勤,先生,52,中国-北京,信息技术,828,46.0
2015,朱烨东,先生,47,中国-北京,IT,828,46.0
2015,吴波,先生,61,中国-江苏-南京,机械装备制造,828,46.0
2015,窦启玲,女士,55,中国-贵州-贵阳,医药,828,46.0
2015,张瀛岑,先生,未知,中国-河南-郑州,燃气、房地产,828,46.0
2015,吴明武,先生,48,中国-福建-莆田,造纸,828,46.0
2015,周文,先生,50,中国-上海,塑料制造、汽车配件,828,46.0
2015,叶琼玖,先生,61,中国-浙江-杭州,软件,828,46.0
2015,唐永清,先生,69,中国-江苏-无锡,钢管,828,46.0
2015,潘勇,先生,未知,中国-广西-北海,输配电及控制设备、生物,828,46.0
2015,夏朝嘉,先生,66,中国-四川-成都,汽车配件、投资,846,45.0
2015,刘长乐,先生,64,中国-香港,传媒,846,45.0
2015,金惠明,先生,62,中国-上海,房地产,846,45.0
2015,梁小雷,先生,52,中国-浙江-宁波,造船,846,45.0
2015,任元林,先生,62,中国-江苏-无锡,造船,846,45.0
2015,张果喜,先生,63,中国-江西-鹰潭,玉矿、木雕、地产,846,45.0
2015,董勒成,先生,未知,中国-云南-德宏州,航空、路桥、房地产,846,45.0
2015,沈广仟,先生,54,中国-北京,生物制药,846,45.0
2015,陈文沛,先生,53,中国-广东-深圳,汽车代理,846,45.0
2015,朱宝松,先生,60,中国-浙江-杭州,铸锻件产品,846,45.0
2015,潘刚,先生,45,中国-内蒙古-呼和浩特,乳制品,846,45.0
2015,朱新礼,先生,63,中国-北京,饮料,846,45.0
2015,康敬伟,先生,未知,中国-广东-深圳,电商,846,45.0
2015,李月中,先生,52,中国-江苏-常州,环保科技,846,45.0
2015,杨才学,先生,51,中国-湖北-荆门,肥料、化学产品,846,45.0
2015,柯建生,先生,51,中国-广东-广州,家具,846,45.0
2015,冯东明,先生,57,中国-新疆-乌鲁木齐,家具、化工,846,45.0
2015,李朝旺,先生,57,中国-香港,卫生用品,846,45.0
2015,郭永芳,先生,70,中国-福建-厦门,信息系统集成服务,846,45.0
2015,夏志生,先生,74,中国-浙江-嘉兴,厨具,846,45.0
2015,张雨柏,先生,51,中国-江苏-宿迁,白酒,846,45.0
2015,远勤山,先生,47,中国-山西-运城,摩托车制造、销售,846,45.0
2015,杨寿海,先生,58,中国-江苏-南京,农药、精细化工,846,45.0
2015,孙珩超,先生,55,中国-宁夏-银川,石油化工、机械,846,45.0
2015,叶小平,先生,52,中国-浙江-杭州,医药,846,45.0
2015,高毅,先生,47,中国-湖南-长沙,医药零售,846,45.0
2015,陈润光,先生,62,中国-广东-东莞,房地产,846,45.0
2015,邵法平,先生,49,中国-浙江-杭州,房地产,846,45.0
2015,梁希森,先生,60,中国-山东-德州,房地产、农业,846,45.0
2015,莫浩棠,先生,48,中国-广东-东莞,房地产、投资,846,45.0
2015,张三货,先生,49,中国-山西-太原,房地产、矿产,846,45.0
2015,孙荫环,先生,65,中国-辽宁-大连,房地产、软件园,846,45.0
2015,马如仁,先生,48,中国-天津,房地产、钢铁,846,45.0
2015,徐步升,先生,64,中国-浙江-金华,防盗门、房地产、投资,846,45.0
2015,沈学如,先生,61,中国-江苏-苏州,纺织、化纤,846,45.0
2015,丁明山,先生,58,中国-北京,旅游、医疗、房地产,846,45.0
2015,顾云奎,先生,78,中国-江苏-苏州,电缆、房地产,882,44.0
2015,许小初,先生,64,中国-江苏-常州,化工、医药、房地产,882,44.0
2015,马万良,先生,69,中国-内蒙古-乌海,煤炭、钢铁、畜牧,882,44.0
2015,彭浩,先生,48,中国-广东-深圳,通信设备,882,44.0
2015,张亦斌,先生,51,中国-江苏-苏州,通信设备,882,44.0
2015,李伟,先生,47,中国-河南-郑州,食品、房地产 ,882,44.0
2015,王壮利,先生,41,中国-浙江-台州,机械制造、投资,882,44.0
2015,吴冠江,先生,47,中国-重庆,疫苗,882,44.0
2015,钟葱,先生,40,中国-北京,贵金属工艺品,882,44.0
2015,杜成城,先生,49,中国-广东-汕头,包装材料,882,44.0
2015,李立新,先生,48,中国-浙江-宁波,塑胶产品、商业连锁、投资,882,44.0
2015,曹曙,先生,未知,中国-北京,软件,882,44.0
2015,赵福君,先生,51,中国-北京,管理软件,882,44.0
2015,高万军,先生,52,中国-河北-邯郸,钢铁,882,44.0
2015,王子华,先生,未知,中国-北京,钢铁贸易、房地产、投资 ,882,44.0
2015,尚吉永,先生,47,中国-山东-东营,轮胎、电缆、化工,882,44.0
2015,熊晓鸽,先生,60,美国,风险投资,898,43.0
2015,潘来灿,先生,未知,中国-广东-佛山,食品,898,43.0
2015,张瑜平,先生,64,中国-香港,钟表连锁,898,43.0
2015,王林祥,先生,64,中国-内蒙古-鄂尔多斯,羊绒、煤电、房地产,898,43.0
2015,祝恩福,先生,53,中国-湖南-岳阳,化工、液体二氧化氮,898,43.0
2015,华邦嵩,先生,50,中国-江苏-泰州,化工,898,43.0
2015,古少明,先生,50,中国-广东-深圳,建筑装饰,898,43.0
2015,郑玉莺,先生,未知,中国-广东-深圳,保险,898,43.0
2015,高天乐,先生,52,中国-浙江-温州,工业电器、房地产,898,43.0
2015,吴强华,先生,46,中国-北京,IT,898,43.0
2015,李晓明,先生,57,中国-北京,矿、投资,898,43.0
2015,姚小青,先生,50,中国-天津,医药、生物制品,898,43.0
2015,张松山,先生,54,中国-重庆,医药,898,43.0
2015,周明华,先生,51,中国-浙江-台州,医药,898,43.0
2015,寿柏年,先生,53,中国-浙江-杭州,房地产,898,43.0
2015,张建明,先生,未知,中国-四川-成都,房地产,898,43.0
2015,郑松兴,先生,53,中国-广东-深圳,房地产,898,43.0
2015,易大盛,先生,54,中国-湖南-长沙,房地产、汽车销售、投资,898,43.0
2015,李晓波,先生,未知,中国-北京,无线通信,898,43.0
2015,李学凌,先生,42,中国-广东-深圳,语音软件、游戏,898,43.0
2015,涂建华,先生,46,中国-北京,软件,918,42.0
2015,罗衍记,先生,42,中国-北京,广告,918,42.0
2015,许英灼,先生,50,中国-广东-广州,饲料,918,42.0
2015,周志文,先生,50,中国-北京,生物药品,918,42.0
2015,吴建荣,先生,58,中国-浙江-杭州,建筑、动漫,918,42.0
2015,邱建明,先生,53,中国-广东-深圳,电子产品,918,42.0
2015,王中磊,先生,45,中国-北京,影视娱乐,918,42.0
2015,刘庆峰,先生,42,中国-安徽-合肥,软件和信息技术服务业,918,42.0
2015,刘虎军,先生,45,中国-广东-深圳,LED,918,42.0
2015,李力,先生,50,中国-湖南-长沙,医疗,918,42.0
2015,赵满堂,先生,55,中国-甘肃-兰州,矿业、酒店,918,42.0
